,Days for shipment (scheduled),Category Name,Customer Zipcode,Department Name,Store Latitude,Store Longitude,Sales,Order Id,Order Item Discount,Order Profit Per Order,Order Latitude,Order Longitude,Distance (km),order_year,order_month,order_day,Type_CASH,Type_DEBIT,Type_PAYMENT,Type_TRANSFER,Customer Segment_Consumer,Customer Segment_Corporate,Customer Segment_Home Office,Market_Africa,Market_Europe,Market_LATAM,Market_Pacific Asia,Market_USCA,Shipping Mode_First Class,Shipping Mode_Same Day,Shipping Mode_Second Class,Shipping Mode_Standard Class,Order Status_CLOSED,Order Status_COMPLETE,Order Status_ON_HOLD,Order Status_PAYMENT_REVIEW,Order Status_PENDING,Order Status_PENDING_PAYMENT,Order Status_PROCESSING
0,-0.07100000000000001,-0.0009999999999999996,-0.005000000000000002,-0.006000000000000001,0.0,5.551115123125783e-18,-0.0020000000000000018,-0.005999999999999993,0.0010000000000000009,-0.023,0.019,0.007999999999999991,0.005000000000000002,0.00799999999999999,-0.0010000000000000009,0.005999999999999986,0.0,0.004000000000000002,-0.018000000000000006,-3.816391647148976e-18,0.0,-0.024000000000000004,-0.0010000000000000009,0.0,-0.02,-0.0009999999999999996,0.003999999999999998,0.0020000000000000018,-0.085,0.030000000000000006,-0.0050000000000000044,-0.205,0.0030000000000000027,0.0009999999999999953,0.0010000000000000009,0.0,-0.006,-0.003999999999999998,-0.008
1,0.11500000000000003,-0.0030000000000000027,-0.0050000000000000044,-0.007999999999999997,0.0,0.0040000000000000036,0.0009999999999999898,-0.009999999999999998,0.0009999999999999788,-0.004999999999999988,0.0020000000000000018,0.037,-0.029999999999999992,0.0029999999999999914,0.0040000000000000036,0.0,0.0010000000000000009,-0.039999999999999994,0.020999999999999998,0.012999999999999973,0.0,-0.030999999999999982,0.0050000000000000044,0.0029999999999999914,0.0,-0.049,0.015999999999999986,0.0,0.0,0.03799999999999998,0.2,0.323,0.0,-0.020000000000000007,0.011,0.0,0.0,0.0050000000000000044,-0.0020000000000000018
2,-0.13,-0.0010000000000000009,0.0009999999999999953,0.005,0.0,0.001000000000000005,-0.001999999999999999,-0.005000000000000002,-0.008000000000000002,-0.008000000000000002,0.003,0.011999999999999995,-0.009000000000000005,0.0030000000000000027,0.0,0.0,0.0010000000000000009,0.002999999999999997,-0.03900000000000001,0.001,0.0,-0.025,-0.0010000000000000009,0.0010000000000000009,0.0,-0.006,0.007999999999999998,0.000999999999999998,-0.08499999999999999,0.030999999999999993,-0.0050000000000000044,-0.129,0.0010000000000000009,0.0,0.003999999999999992,0.0,-0.011,-0.012,0.0
3,0.078,0.0029999999999999914,0.0,0.002999999999999997,0.0020000000000000018,0.005999999999999994,0.0,0.0020000000000000018,0.0020000000000000018,-0.0030000000000000027,0.0,0.0040000000000000036,0.0020000000000000018,-0.0010000000000000009,-0.0020000000000000018,-0.0010000000000000009,-0.0010000000000000009,0.0029999999999999914,0.006000000000000005,0.0010000000000000009,0.0,0.0,0.0030000000000000027,0.0,0.0,-0.0020000000000000018,-0.008000000000000007,0.0,0.301,0.031999999999999994,-0.0050000000000000044,0.179,-0.00799999999999999,0.0,0.002999999999999997,0.0,-0.0010000000000000009,0.0020000000000000018,0.0
4,-0.088,-0.001999999999999996,0.0,-0.001999999999999999,0.0,0.001999999999999999,0.0020000000000000018,0.0010000000000000009,0.008999999999999998,0.0,0.0,0.0010000000000000009,0.003,-0.0010000000000000009,0.002999999999999997,0.002999999999999986,0.0010000000000000009,-0.006999999999999995,0.009999999999999995,0.003999999999999981,0.0020000000000000018,0.0030000000000000027,0.0,0.0020000000000000018,0.0010000000000000009,0.0010000000000000009,-0.005999999999999998,0.0,-0.085,0.03,-0.11699999999999999,-0.17399999999999996,0.0,0.0010000000000000009,0.001999999999999996,0.0,0.0,0.000999999999999998,0.0
